,filename,label,truncated,occluded,alpha,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,dim_height,dim_width,dim_length,loc_x,loc_y,loc_z,rotation_y,score
21026,003889,Truck,0.0,1,0.21,56.79,138.51,311.62,215.79,3.58,2.81,10.71,-20.98,1.97,36.38,-0.31,
21027,003890,Car,0.0,0,-1.51,563.1,174.61,580.7,190.37,1.66,1.73,3.05,-4.13,1.87,78.46,-1.57,
21028,003890,Truck,0.0,0,-1.58,592.35,161.15,619.9,190.99,2.85,2.63,12.34,-0.47,1.8,75.83,-1.59,
21029,003890,Tram,0.0,1,-1.14,44.51,100.12,385.68,265.1,3.17,2.76,12.84,-9.68,1.84,20.39,-1.58,
21030,003891,Car,0.12,0,1.97,41.25,201.39,406.32,374.0,1.41,1.76,4.4,-3.75,1.8,7.95,1.55,
21031,003891,Car,0.62,3,2.23,0.0,208.36,189.06,371.48,1.43,1.7,3.74,-6.74,1.92,8.16,1.56,
21032,003891,Car,0.0,1,-1.66,647.09,177.03,697.38,218.02,1.55,1.66,4.15,2.45,1.74,29.6,-1.58,
21033,003891,Car,0.0,1,1.82,357.87,189.05,477.86,266.63,1.41,1.66,3.35,-4.0,1.79,15.37,1.57,
21034,003891,Car,0.0,1,2.81,783.4,164.59,951.77,215.08,1.47,1.7,4.65,7.93,1.26,22.6,-3.14,
21035,003891,Car,0.0,2,2.85,767.62,153.57,906.2,210.57,1.91,1.81,4.33,7.94,1.28,25.64,-3.14,
21036,003891,Van,0.0,2,-0.63,1038.76,135.85,1182.8,185.05,2.06,2.07,4.94,22.04,0.51,31.92,-0.03,
21037,003892,Car,0.0,0,-1.62,640.41,170.09,700.96,229.4,1.57,1.56,2.62,1.64,1.52,20.62,-1.54,
21038,003892,Car,0.0,0,1.98,131.44,200.01,418.38,357.37,1.38,1.62,4.06,-3.8,1.78,8.93,1.58,
21039,003892,Car,0.0,0,1.85,457.85,180.14,535.34,229.12,1.49,1.53,3.88,-3.73,1.74,24.08,1.7,
21040,003893,Car,0.0,0,1.74,409.0,198.93,520.71,281.38,1.42,1.66,4.11,-3.02,2.05,15.59,1.55,
21041,003893,Car,0.0,0,1.6,560.43,174.92,584.25,199.3,1.97,1.87,4.53,-3.17,2.17,61.2,1.55,
21042,003894,Car,0.41,0,-2.05,787.43,202.1,1241.0,374.0,1.37,1.7,4.38,3.05,1.71,6.44,-1.63,
21043,003894,Car,0.0,1,-1.87,708.0,191.11,892.31,307.65,1.4,1.56,3.91,2.65,1.72,11.15,-1.64,
21044,003894,Car,0.0,1,-1.79,638.76,178.05,749.38,259.25,1.6,1.65,3.77,1.72,1.73,16.31,-1.69,
21045,003894,Car,0.0,0,1.66,421.64,175.97,483.5,236.99,1.86,1.63,4.2,-5.25,1.99,24.33,1.45,
21046,003894,Car,0.0,1,1.81,289.46,199.88,424.7,300.82,1.45,1.46,3.41,-4.4,1.98,12.88,1.49,
21047,003894,Car,0.56,0,1.96,0.0,210.45,335.49,374.0,1.46,1.55,4.21,-3.84,1.9,6.45,1.44,
21048,003894,Car,0.0,2,-1.64,601.22,184.94,650.01,223.0,1.37,1.61,4.26,0.52,1.88,28.93,-1.63,
21049,003894,Car,0.0,1,1.56,483.53,181.77,509.46,206.9,1.51,1.55,3.92,-7.28,2.09,45.98,1.4,
21050,003895,Car,0.0,0,-1.6,768.19,182.74,800.65,211.41,1.43,1.55,3.91,9.25,1.98,38.59,-1.36,
21051,003896,Car,0.0,0,-1.58,517.49,160.47,738.7,370.14,1.55,1.63,3.32,0.09,1.48,7.03,-1.57,
21052,003896,Car,0.0,0,1.86,376.55,185.02,417.93,205.16,1.37,1.82,3.96,-15.5,2.28,52.67,1.58,
21053,003896,Car,0.0,0,1.93,333.7,187.78,373.74,208.17,1.38,1.79,2.94,-18.44,2.48,51.96,1.59,
21054,003896,Car,0.0,0,1.8,424.05,182.17,462.88,202.35,1.4,1.75,4.75,-12.33,2.11,53.59,1.58,
21055,003896,Car,0.0,1,2.69,948.31,174.55,1086.82,218.68,1.59,1.73,4.26,15.45,1.69,27.57,-3.09,
21056,003897,Truck,0.0,0,-1.57,595.15,165.97,626.66,200.1,2.85,2.63,12.34,0.05,2.35,67.09,-1.57,
21057,003897,Car,0.0,0,1.81,421.13,189.86,456.86,212.45,1.63,1.78,4.13,-13.36,3.0,56.5,1.58,
21058,003897,Cyclist,0.0,3,-1.69,699.88,166.51,719.46,209.7,1.86,0.6,2.02,4.4,1.6,32.13,-1.56,
21059,003898,Car,0.0,0,-1.63,613.52,176.29,643.18,199.23,1.41,1.65,4.28,1.13,1.66,47.19,-1.61,
21060,003898,Van,0.0,2,0.09,439.59,164.8,526.25,199.56,1.99,1.8,4.96,-7.6,1.55,43.36,-0.08,
21061,003898,Car,0.0,1,-2.81,174.67,179.48,393.35,250.97,1.47,1.53,4.21,-7.25,1.65,16.25,3.06,
21062,003898,Car,0.0,0,-1.81,664.16,170.87,809.52,277.5,1.64,1.62,4.2,2.11,1.64,13.38,-1.65,
21063,003898,Car,0.0,0,1.86,277.06,192.2,472.98,324.55,1.35,1.47,3.43,-2.91,1.65,9.49,1.57,
21064,003898,Truck,0.0,2,-1.61,601.09,164.12,632.89,193.23,2.4,2.5,6.54,0.53,1.72,63.35,-1.6,
21065,003899,Car,0.0,0,-1.59,553.33,171.49,712.01,324.37,1.66,1.73,3.05,0.2,1.67,9.46,-1.57,
21066,003899,Cyclist,0.0,0,-1.29,345.09,175.63,361.46,201.23,1.78,0.6,1.81,-18.22,1.98,51.17,-1.63,
21067,003899,Car,0.02,3,2.17,0.0,189.94,209.46,268.95,1.47,1.72,4.39,-11.21,1.9,16.33,1.58,
21068,003900,Car,0.0,0,-1.56,568.92,178.38,636.85,242.74,1.55,1.63,3.32,-0.21,1.71,19.18,-1.57,
21069,003900,Car,0.0,0,2.16,42.11,209.49,165.32,254.52,1.4,1.85,4.11,-19.18,2.89,27.52,1.56,
21070,003900,Car,0.0,0,2.04,161.1,200.22,257.33,247.76,1.62,1.85,3.57,-15.55,2.74,28.13,1.54,
21071,003901,Car,0.0,1,-3.09,473.82,176.04,548.08,202.57,1.47,1.53,4.21,-5.77,1.69,42.16,3.06,
21072,003901,Car,0.0,1,-1.66,655.48,172.9,693.38,205.39,1.64,1.62,4.2,3.4,1.68,38.97,-1.58,
21073,003901,Car,0.0,0,1.67,552.14,179.37,589.29,208.78,1.35,1.47,3.43,-1.91,1.68,35.29,1.62,
21074,003901,Car,0.0,2,0.34,339.61,179.0,488.35,235.81,1.51,1.55,3.72,-5.49,1.7,20.29,0.08,
21075,003901,Car,0.0,2,0.29,277.89,176.93,472.84,246.91,1.58,1.66,4.21,-5.65,1.7,17.58,-0.01,
21076,003901,Car,0.0,2,-2.73,195.35,174.77,390.43,254.86,1.55,1.5,3.4,-6.55,1.61,15.01,-3.13,
21077,003901,Car,0.0,2,0.44,109.7,158.83,400.17,279.45,1.87,1.72,4.1,-5.93,1.68,12.31,-0.0,
21078,003901,Car,0.0,1,-1.7,686.13,184.5,762.69,236.22,1.27,1.58,4.03,3.07,1.62,20.31,-1.55,
21079,003901,Car,0.0,0,-1.81,720.54,191.47,898.73,301.54,1.32,1.63,4.1,2.81,1.65,11.22,-1.57,
21080,003902,Car,0.0,1,1.84,354.07,194.64,440.81,250.24,1.42,1.54,3.5,-6.2,2.1,21.26,1.56,
21081,003902,Car,0.0,1,-1.68,664.82,175.39,729.18,223.41,1.51,1.75,3.78,2.88,1.62,24.89,-1.57,
21082,003902,Car,0.0,1,1.81,409.09,190.63,476.78,232.53,1.36,1.51,4.02,-6.12,2.05,26.69,1.58,
21083,003902,Car,0.0,1,1.74,459.28,180.32,508.11,218.54,1.74,1.65,4.11,-6.12,2.11,35.17,1.57,
21084,003902,Car,0.0,2,1.73,481.47,180.6,521.08,210.07,1.61,1.64,4.0,-6.28,2.07,41.85,1.58,
21085,003902,Van,0.0,0,0.89,1069.4,130.47,1187.45,182.33,2.3,2.02,4.73,24.63,0.44,34.56,1.51,
21086,003902,Car,0.29,3,-0.9,0.0,207.84,85.28,249.05,1.4,1.6,3.97,-23.52,2.9,29.2,-1.57,
21087,003902,Car,0.0,1,-0.94,14.1,203.39,142.01,249.01,1.49,1.7,4.51,-20.82,2.78,28.45,-1.56,
21088,003903,Car,0.0,1,2.91,704.45,163.18,837.39,210.68,1.73,1.74,4.71,6.1,1.4,27.84,3.13,
21089,003903,Car,0.0,2,-0.62,1087.02,142.89,1221.16,181.05,1.57,1.64,4.56,23.65,0.33,31.5,0.02,
21090,003903,Car,0.49,1,-0.71,1163.21,139.28,1241.0,183.68,1.62,1.67,4.17,23.72,0.39,27.39,0.0,
21091,003903,Car,0.89,1,-0.77,1220.51,141.03,1241.0,188.92,1.65,1.79,4.2,23.82,0.53,24.8,-0.01,
21092,003903,Car,0.0,0,-0.49,968.64,149.4,1057.85,177.2,1.51,1.64,4.17,23.04,0.22,41.36,0.01,
21093,003903,Car,0.0,2,-0.52,952.23,151.05,1038.93,177.34,1.52,1.6,4.42,23.36,0.25,43.84,-0.03,
21094,003903,Car,0.0,0,1.64,507.32,176.56,547.38,208.89,1.58,1.76,4.18,-4.29,1.79,37.7,1.53,
21095,003903,Car,0.0,0,1.66,578.31,172.62,605.67,193.36,1.65,1.88,4.45,-1.48,1.66,60.18,1.63,
21096,003903,Car,0.0,1,-1.94,861.56,152.23,901.2,176.91,1.8,1.65,3.55,20.74,0.29,55.3,-1.58,
21097,003903,Car,0.0,1,-1.96,892.68,153.56,936.33,176.17,1.64,1.7,3.91,23.39,0.24,55.6,-1.57,
21098,003903,Car,0.0,1,1.45,656.67,169.46,686.22,189.96,1.5,1.71,4.44,4.67,1.28,55.52,1.53,
21099,003904,Car,1.0,0,-2.57,981.14,219.53,1241.0,374.0,1.54,1.6,3.52,2.45,1.73,1.41,-1.61,
21100,003904,Car,0.92,0,-1.01,0.0,202.66,366.21,374.0,1.54,1.5,3.48,-2.49,1.74,3.4,-1.61,
21101,003904,Car,0.0,1,1.86,242.62,197.41,481.3,364.6,1.44,1.63,3.32,-2.63,1.78,8.31,1.56,
21102,003904,Car,0.01,0,-1.95,752.67,190.14,1023.32,374.0,1.55,1.55,3.27,2.72,1.77,7.95,-1.63,
21103,003904,Car,0.0,1,-1.76,688.05,188.11,822.26,287.92,1.48,1.6,3.79,2.4,1.79,13.03,-1.58,
21104,003904,Car,0.0,0,1.72,497.33,185.82,560.97,238.62,1.56,1.55,3.64,-2.61,2.0,23.67,1.61,
21105,003904,Car,0.0,1,1.66,533.48,174.06,584.33,225.26,1.91,1.66,4.22,-2.03,1.98,29.19,1.59,
21106,003904,Car,0.0,1,1.68,563.63,176.24,608.05,216.44,1.83,1.69,4.28,-1.14,2.01,35.17,1.65,
21107,003904,Car,0.0,0,1.82,615.51,182.74,652.5,205.62,1.51,1.63,4.03,1.71,2.22,50.61,1.85,
21108,003905,Pedestrian,0.0,0,-2.58,225.42,155.35,307.73,308.72,1.75,0.67,1.13,-4.08,1.47,8.49,-3.01,
21109,003906,Car,0.0,0,1.8,404.12,182.33,482.86,229.78,1.51,1.81,4.07,-5.82,1.86,25.51,1.58,
21110,003907,Car,0.87,3,2.16,0.0,214.65,255.7,374.0,1.34,1.64,4.57,-4.51,1.78,5.43,1.49,
21111,003907,Van,0.0,3,-2.0,526.02,133.31,616.72,198.11,2.72,2.03,5.4,-1.92,1.09,33.08,-2.06,
21112,003907,Car,0.0,0,-1.67,387.42,172.63,433.92,207.49,1.56,1.81,3.05,-9.51,1.57,34.18,-1.94,
21113,003908,Car,0.0,1,-2.88,344.5,185.45,445.92,224.65,1.44,1.52,3.5,-8.35,1.95,28.11,3.12,
21114,003908,Car,0.0,2,-2.9,386.37,176.25,469.49,212.13,1.59,1.52,3.47,-8.45,1.77,33.53,3.14,
21115,003908,Car,0.0,2,-2.9,404.13,175.63,482.79,208.44,1.58,1.55,3.59,-8.39,1.75,36.4,-3.13,
21116,003909,Car,0.87,0,-2.05,907.55,186.89,1241.0,374.0,1.66,1.56,3.42,2.93,1.76,4.01,-1.45,
21117,003909,Misc,0.0,1,-1.78,829.56,200.57,980.65,332.33,1.35,1.24,2.04,3.45,1.73,8.83,-1.42,
21118,003909,Car,0.0,0,1.68,528.17,175.92,592.53,224.77,1.45,1.64,4.21,-1.58,1.57,23.75,1.62,
21119,003909,Car,0.0,0,1.5,710.65,177.05,751.36,214.15,1.62,1.58,3.89,5.55,1.83,33.61,1.67,
21120,003909,Car,0.0,0,1.69,592.48,176.85,631.1,204.25,1.45,1.67,4.43,0.13,1.69,40.78,1.69,
21121,003910,Car,0.0,0,-1.57,593.23,180.77,636.04,221.3,1.56,1.65,3.69,0.16,1.9,29.93,-1.57,
21122,003910,Car,0.0,0,1.98,271.48,191.02,357.43,234.48,1.4,1.54,3.67,-10.68,2.1,26.23,1.6,
21123,003910,Car,0.0,1,1.88,329.18,186.18,401.55,225.91,1.56,1.7,4.41,-10.62,2.17,31.55,1.56,
21124,003910,Car,0.0,0,-0.91,683.2,178.79,773.46,221.74,1.53,1.57,3.54,4.56,1.77,27.78,-0.75,
21125,003910,Car,0.0,2,-0.91,675.02,181.78,762.43,219.33,1.5,1.64,3.99,4.75,1.91,31.41,-0.76,
21126,003910,Car,0.0,2,-0.88,657.01,181.46,739.93,213.3,1.4,1.65,4.18,4.27,1.84,34.69,-0.75,
21127,003910,Car,0.0,2,-0.91,650.7,179.56,722.0,211.94,1.59,1.65,3.94,4.04,1.96,38.01,-0.81,
21128,003911,Car,0.06,0,2.19,0.0,185.69,234.17,299.84,1.73,1.6,4.11,-8.9,1.99,13.28,1.61,
21129,003911,Car,0.0,0,1.97,279.76,187.13,385.93,240.13,1.47,1.63,4.11,-8.63,1.94,22.74,1.61,
21130,003911,Tram,0.0,0,-1.64,702.0,153.99,739.35,188.64,3.33,2.37,23.29,12.2,1.63,81.43,-1.49,
21131,003911,Car,0.0,1,1.89,372.69,176.49,442.71,223.97,1.8,1.61,3.83,-8.22,1.97,29.51,1.62,
21132,003911,Car,0.0,2,1.84,419.6,184.19,469.29,216.63,1.45,1.45,3.4,-7.91,2.01,34.58,1.62,
21133,003911,Car,0.0,1,1.82,442.64,178.75,494.04,212.98,1.75,1.71,4.31,-7.69,2.09,39.41,1.63,
21134,003911,Car,0.0,0,1.78,491.75,180.75,528.39,204.5,1.53,1.66,4.01,-6.76,2.07,48.97,1.64,
21135,003912,Car,0.0,0,-1.67,699.61,174.12,753.07,214.81,1.43,1.59,4.21,4.36,1.51,27.76,-1.51,
21136,003912,Car,0.0,0,3.1,767.53,167.43,818.51,185.3,1.41,1.59,4.01,15.1,1.01,59.74,-2.94,
21137,003912,Pedestrian,0.0,0,-1.09,545.15,170.42,555.15,199.15,1.72,0.74,0.56,-3.64,1.58,43.59,-1.18,
21138,003912,Cyclist,0.0,1,-3.03,772.64,167.29,813.63,199.21,1.6,0.88,1.93,9.35,1.34,36.94,-2.78,
21139,003912,Car,0.0,1,3.02,886.5,163.43,944.59,184.29,1.59,1.64,4.08,24.33,0.89,57.61,-2.87,
21140,003912,Van,0.0,1,2.8,1085.03,155.63,1155.22,181.12,1.83,1.71,3.92,38.17,0.6,54.09,-2.88,
21141,003913,Car,0.0,0,1.54,541.15,186.73,570.18,216.14,1.68,1.63,3.9,-3.41,2.56,44.5,1.46,
21142,003914,Car,0.0,0,-1.57,593.14,175.47,616.45,197.92,1.66,1.73,3.05,-0.41,1.88,55.56,-1.57,
21143,003914,Truck,0.0,0,-1.62,623.61,161.56,655.26,191.21,2.85,2.63,12.34,2.98,1.83,76.28,-1.59,
21144,003914,Car,0.47,3,2.26,0.0,200.7,89.76,252.54,1.36,1.49,4.03,-17.93,2.26,21.74,1.58,
21145,003914,Misc,0.0,1,1.89,346.87,169.62,388.2,206.63,2.74,2.14,3.05,-18.61,2.53,55.47,1.57,
21146,003914,Car,0.0,1,1.87,383.54,183.14,424.28,207.21,1.6,1.77,3.58,-14.46,2.34,50.71,1.59,
21147,003915,Car,0.0,1,-3.07,465.32,177.08,543.74,204.9,1.47,1.53,4.21,-5.87,1.74,40.26,3.07,
21148,003915,Car,0.0,0,-1.67,657.37,174.27,697.74,208.52,1.64,1.62,4.2,3.39,1.74,37.08,-1.58,
21149,003915,Car,0.0,0,1.67,547.48,180.75,586.89,211.97,1.35,1.47,3.43,-1.97,1.73,33.41,1.61,
21150,003915,Car,0.0,2,-2.97,364.25,177.16,498.94,223.64,1.48,1.61,4.24,-6.05,1.66,24.66,3.08,
21151,003915,Car,0.0,2,0.37,308.6,176.87,473.98,239.71,1.51,1.55,3.72,-5.55,1.63,18.42,0.08,
21152,003915,Car,0.0,2,0.33,236.52,177.06,458.1,256.0,1.58,1.66,4.21,-5.62,1.7,15.68,-0.01,
21153,003915,Car,0.0,2,-2.67,130.22,173.84,359.04,266.3,1.55,1.5,3.4,-6.57,1.59,13.1,-3.13,
21154,003915,Car,0.0,2,0.51,14.52,156.39,366.87,300.29,1.87,1.72,4.1,-5.92,1.68,10.45,0.0,
21155,003915,Car,0.0,1,-1.71,693.13,187.33,780.43,245.72,1.27,1.58,4.03,3.07,1.67,18.42,-1.55,
21156,003915,Car,0.0,0,-1.85,739.3,196.09,974.87,337.48,1.32,1.63,4.1,2.81,1.67,9.32,-1.57,
21157,003916,Car,0.0,0,-1.58,599.91,176.67,629.21,204.88,1.66,1.73,3.05,0.24,1.92,44.52,-1.57,
21158,003916,Truck,0.0,0,-1.72,640.69,161.91,684.8,192.74,2.85,2.63,12.34,5.19,1.91,73.56,-1.65,
21159,003916,Misc,0.0,1,1.94,306.05,163.09,364.62,212.88,2.85,2.02,3.84,-16.53,2.32,43.55,1.58,
21160,003916,Car,0.0,1,1.91,334.97,186.03,390.37,216.32,1.44,1.63,3.43,-12.7,2.14,37.13,1.58,
21161,003917,Car,0.0,0,-1.6,592.85,179.94,658.69,242.24,1.56,1.65,3.69,0.34,1.77,20.1,-1.58,
21162,003917,Car,0.95,0,-1.59,1161.2,158.54,1241.0,374.0,1.54,1.72,3.88,4.65,1.47,4.35,-0.8,
21163,003917,Car,0.0,0,-1.08,751.07,177.36,896.82,259.38,1.52,1.49,3.46,4.56,1.63,15.29,-0.8,
21164,003917,Car,0.0,1,-0.96,692.87,178.54,808.36,229.44,1.39,1.61,3.65,4.27,1.58,21.84,-0.77,
21165,003917,Car,0.73,0,2.28,0.0,193.59,170.82,371.43,1.6,1.6,3.77,-6.49,1.85,7.36,1.58,
21166,003917,Car,0.0,0,1.91,376.92,182.5,467.06,235.16,1.61,1.7,3.97,-6.28,1.95,24.4,1.66,
21167,003917,Car,0.18,1,2.21,0.0,193.9,202.99,282.11,1.45,1.65,4.63,-10.69,1.94,14.99,1.6,
21168,003917,Car,0.0,1,2.02,188.35,180.01,308.95,248.51,1.81,1.59,3.93,-10.52,2.03,21.25,1.57,
21169,003917,Car,0.0,0,1.78,507.54,181.04,554.52,207.28,1.45,1.84,4.59,-4.63,1.94,42.71,1.67,
21170,003917,Car,0.0,2,1.79,594.19,173.78,619.92,193.53,1.76,1.58,3.68,-0.25,1.87,66.55,1.79,
21171,003917,Car,0.0,2,2.01,345.27,182.03,423.36,220.83,1.56,1.62,4.19,-9.82,1.98,31.62,1.71,
21172,003917,Car,0.0,2,1.98,453.9,182.87,509.32,207.77,1.42,1.67,4.53,-7.85,2.06,44.39,1.81,
21173,003917,Car,0.81,1,2.61,0.0,184.09,42.63,228.97,1.47,1.78,4.34,-21.31,1.86,23.34,1.88,
21174,003917,Car,0.0,1,-1.33,646.14,176.3,672.13,194.27,1.47,1.46,3.16,4.16,1.77,60.96,-1.26,
21175,003917,Car,0.0,2,2.1,230.74,182.93,324.6,220.72,1.45,1.5,4.53,-13.99,1.9,30.59,1.68,
21176,003918,Car,0.0,1,-2.97,406.0,184.92,494.97,215.1,1.47,1.74,4.26,-8.24,2.12,37.42,3.09,
21177,003919,Car,0.0,0,-1.55,569.35,176.91,624.52,230.31,1.61,1.66,3.2,-0.44,1.76,23.58,-1.57,
21178,003919,Car,0.0,0,1.78,426.58,187.17,490.3,228.08,1.49,1.67,4.38,-6.15,2.11,29.55,1.57,
21179,003919,Car,0.0,1,-1.62,637.82,177.44,656.12,193.6,1.43,1.5,3.38,3.36,1.86,66.18,-1.57,
21180,003920,Car,0.0,2,-1.4,563.21,170.22,590.07,189.18,1.48,1.56,3.62,-1.95,0.59,58.29,-1.43,
21181,003920,Car,0.0,0,-1.3,558.72,170.73,613.07,203.94,1.5,1.62,3.88,-0.68,1.01,34.49,-1.33,
21182,003920,Car,0.0,0,-0.75,386.33,173.15,512.53,218.13,1.48,1.7,4.5,-5.4,1.2,26.03,-0.96,
21183,003920,Car,0.0,1,2.05,328.96,170.86,397.51,204.38,1.68,1.67,4.29,-12.64,1.14,38.42,1.73,
21184,003921,Pedestrian,0.0,0,-1.89,840.79,171.66,869.12,250.77,1.69,0.53,0.77,5.3,1.67,15.81,-1.57,
21185,003921,Pedestrian,0.0,0,-1.85,812.67,164.67,844.0,251.33,1.85,0.61,0.77,4.79,1.68,15.84,-1.56,
21186,003922,Pedestrian,0.0,0,2.7,883.61,142.68,947.61,321.89,1.86,0.59,0.93,3.35,1.47,7.69,3.1,
21187,003923,Car,0.0,0,1.83,381.15,186.27,485.4,251.54,1.47,1.66,3.76,-4.47,1.84,18.6,1.6,
21188,003923,Car,1.0,1,-2.46,1086.38,220.84,1241.0,374.0,1.41,1.66,3.86,3.83,1.7,2.7,-1.56,
21189,003923,Car,0.0,0,-2.03,828.15,179.81,1117.6,350.8,1.59,1.59,3.34,3.9,1.68,8.48,-1.62,
21190,003923,Car,0.0,1,-1.81,760.25,182.66,900.23,274.38,1.47,1.6,3.7,3.94,1.67,13.64,-1.54,
21191,003923,Car,0.0,2,1.79,444.2,183.56,519.06,230.7,1.43,1.68,3.76,-4.26,1.81,24.26,1.62,
21192,003923,Car,0.0,2,-1.75,724.0,178.9,812.35,241.58,1.49,1.64,3.52,4.04,1.66,19.09,-1.54,
21193,003923,Car,0.0,2,1.76,478.47,182.7,539.37,219.76,1.38,1.68,4.34,-4.11,1.81,29.7,1.62,
21194,003923,Car,0.0,2,-1.72,699.85,177.83,768.42,226.77,1.5,1.64,4.14,4.07,1.68,24.41,-1.56,
21195,003923,Car,0.0,0,1.71,542.75,178.58,575.18,202.69,1.45,1.6,3.2,-3.21,1.83,45.55,1.64,
21196,003924,Pedestrian,0.0,0,-1.63,563.57,163.11,590.23,231.06,1.73,0.84,0.86,-0.79,1.26,18.82,-1.68,
21197,003924,Pedestrian,0.0,2,-1.6,585.16,160.02,622.0,231.81,1.81,0.9,0.95,0.02,1.27,18.66,-1.61,
21198,003924,Pedestrian,0.0,1,-2.32,468.93,166.0,501.93,246.25,1.71,0.71,1.03,-2.8,1.38,15.87,-2.49,
21199,003924,Pedestrian,0.0,0,-3.0,586.47,149.42,674.47,326.36,1.77,0.85,1.15,0.1,1.45,7.68,-2.99,
21200,003924,Pedestrian,0.01,1,1.91,1148.22,132.58,1219.88,306.28,1.73,0.69,0.56,6.14,1.24,7.59,2.57,
21201,003924,Pedestrian,0.0,2,-2.06,592.42,161.18,630.75,239.77,1.75,0.87,1.06,-0.02,1.29,16.62,-2.07,
21202,003924,Pedestrian,0.0,0,-2.6,653.64,163.65,710.64,290.77,1.61,0.62,0.96,0.84,1.39,9.64,-2.52,
21203,003924,Car,0.0,0,1.91,184.31,146.27,479.1,349.61,1.82,1.8,4.4,-2.85,1.51,8.68,1.59,
21204,003924,Pedestrian,0.0,0,3.11,1078.03,126.29,1199.7,340.18,1.78,0.89,1.06,4.79,1.32,6.64,-2.57,
21205,003924,Car,0.0,2,1.75,372.66,149.83,473.4,231.06,2.11,2.04,4.62,-5.11,1.28,21.17,1.51,
21206,003924,Van,0.0,2,1.68,432.96,156.03,494.66,215.73,2.09,1.79,4.99,-5.23,1.19,27.83,1.49,
21207,003925,Car,0.0,0,-1.7,577.6,181.57,643.32,230.74,1.38,1.51,4.1,-0.11,1.66,22.65,-1.71,
21208,003925,Car,0.0,0,-1.82,640.48,169.63,819.03,302.92,1.6,1.66,3.55,1.51,1.59,10.58,-1.68,
21209,003926,Car,0.0,0,-0.28,884.46,175.48,1130.88,274.28,1.55,1.66,3.37,6.64,1.62,12.47,0.2,
21210,003926,Car,0.64,3,0.88,0.0,181.04,88.13,252.02,1.5,1.74,4.56,-14.75,1.71,16.52,0.16,
21211,003927,Pedestrian,0.0,0,1.68,494.81,157.45,542.48,286.9,1.74,0.65,0.91,-1.22,1.43,9.99,1.56,
21212,003928,Car,0.0,0,1.69,490.6,188.74,553.02,235.61,1.42,1.66,4.11,-3.0,2.0,24.93,1.57,
21213,003928,Car,0.0,0,1.59,568.94,169.48,589.32,190.55,1.97,1.87,4.53,-2.99,1.69,70.43,1.55,
21214,003929,Car,1.0,0,2.34,0.0,217.44,252.86,374.0,1.46,1.62,4.04,-3.02,1.73,2.52,1.51,
21215,003929,Car,0.0,2,1.74,423.0,185.1,525.69,266.67,1.57,1.6,3.99,-2.95,1.86,16.23,1.56,
21216,003929,Car,0.0,1,1.68,498.11,185.06,554.26,233.07,1.52,1.54,3.68,-2.9,1.97,25.3,1.57,
21217,003929,Van,0.0,1,1.65,524.44,163.94,571.75,215.25,2.47,1.98,5.81,-3.18,2.08,37.93,1.57,
21218,003929,Car,0.18,3,2.1,0.0,197.49,280.33,367.16,1.45,1.5,3.7,-5.45,1.79,8.44,1.54,
21219,003929,Car,0.0,1,-0.19,671.18,179.47,822.15,238.06,1.62,1.65,4.14,3.93,1.84,21.39,-0.01,
21220,003929,Car,0.0,2,-0.14,658.45,182.45,783.34,226.01,1.55,1.66,4.47,4.1,1.94,27.36,0.01,
21221,003929,Car,0.0,1,-0.02,634.23,177.73,721.48,213.99,1.69,1.76,4.12,3.25,1.95,35.22,0.07,
21222,003929,Van,0.0,1,1.65,555.57,174.49,587.58,204.58,2.13,1.91,6.4,-2.86,2.29,54.73,1.6,
21223,003929,Van,0.0,0,1.87,223.49,148.89,482.63,348.3,1.95,1.75,4.63,-2.99,1.75,9.43,1.57,
21224,003929,Cyclist,0.77,1,0.83,1186.31,152.4,1241.0,290.23,1.68,0.53,1.96,7.89,1.42,8.58,1.56,
21225,003930,Car,0.0,0,-1.51,570.69,182.31,628.74,228.32,1.36,1.69,3.38,-0.31,1.69,23.49,-1.53,
21226,003930,Car,0.0,0,-1.89,88.5,191.11,332.15,332.23,1.39,1.62,3.72,-5.24,1.64,9.16,-2.39,
21227,003930,Car,0.0,1,-2.17,291.3,179.99,461.42,261.25,1.49,1.66,3.55,-4.97,1.66,15.06,-2.48,
21228,003930,Car,0.0,1,-2.66,436.72,173.88,534.46,213.99,1.66,1.63,3.83,-5.4,1.73,31.21,-2.83,
21229,003930,Misc,0.0,3,-3.08,424.93,189.0,475.6,231.67,1.26,0.64,1.47,-4.93,1.77,22.13,2.99,
21230,003930,Car,0.0,0,-1.75,704.03,182.34,801.64,245.42,1.4,1.66,4.08,3.47,1.66,18.41,-1.57,
21231,003930,Van,0.0,3,-1.69,649.5,161.91,699.06,210.01,2.42,2.03,5.49,3.39,1.91,39.39,-1.6,
21232,003930,Car,0.0,2,2.06,80.9,177.85,255.8,249.81,1.32,1.62,3.54,-9.14,1.44,15.2,1.53,
21233,003930,Car,0.0,2,-1.56,592.63,177.59,631.39,212.94,1.52,1.67,3.61,0.07,1.75,33.09,-1.56,
21234,003930,Car,0.07,3,2.26,0.0,182.25,149.73,235.62,1.31,1.52,3.73,-14.79,1.59,19.94,1.62,
21235,003931,Car,0.0,0,1.79,444.08,185.44,519.28,234.9,1.47,1.66,3.76,-4.19,1.91,23.88,1.61,
